CompanyName,Industry,ESG_Environmental,ESG_Social,ESG_Governance,Year,Region,ESG_Rating
Company_200,Consumer Goods,27.3,72.5,40.1,2020,1,BBB
Company_200,Consumer Goods,27.3,72.2,38.6,2021,1,BBB
Company_200,Consumer Goods,29.7,74.3,41.5,2022,1,BBB
Company_200,Consumer Goods,29.9,75.3,43.5,2023,1,BBB
Company_200,Consumer Goods,33.4,77.0,47.3,2024,1,A
Company_200,Consumer Goods,34.8,79.2,48.0,2025,1,A
Company_201,Utilities,6.9,78.8,93.6,2015,2,A
Company_201,Utilities,5.8,82.0,95.0,2016,2,AA
Company_201,Utilities,5.2,83.9,96.7,2017,2,AA
Company_201,Utilities,8.9,84.9,96.4,2018,2,AA
Company_201,Utilities,13.8,82.6,98.3,2019,2,AA
Company_201,Utilities,16.3,85.7,98.9,2020,2,AA
Company_201,Utilities,18.2,88.5,99.4,2021,2,AA
Company_201,Utilities,18.4,88.4,99.4,2022,2,AA
Company_201,Utilities,22.4,90.6,100.0,2023,2,AA
Company_201,Utilities,24.0,92.9,100.0,2024,2,AA
Company_201,Utilities,28.9,95.1,100.0,2025,2,AA
Company_202,Utilities,48.9,33.9,31.7,2015,3,BB
Company_202,Utilities,53.4,31.9,34.1,2016,3,BB
Company_202,Utilities,57.0,31.7,30.8,2017,3,BB
Company_202,Utilities,60.4,34.9,29.4,2018,3,BBB
Company_202,Utilities,60.7,35.3,31.5,2019,3,BBB
Company_202,Utilities,61.8,38.9,31.6,2020,3,BBB
Company_202,Utilities,64.8,41.6,31.0,2021,3,BBB
Company_202,Utilities,66.2,41.1,34.1,2022,3,BBB
Company_202,Utilities,67.2,43.1,34.3,2023,3,BBB
Company_202,Utilities,69.8,45.5,38.6,2024,3,A
Company_202,Utilities,69.1,46.6,39.1,2025,3,A
Company_203,Energy,25.6,83.9,38.8,2015,6,BBB
Company_203,Energy,32.3,86.0,37.1,2016,6,A
Company_203,Energy,36.0,88.4,38.0,2017,6,A
Company_203,Energy,35.2,90.7,39.3,2018,6,A
Company_203,Energy,35.9,91.1,39.9,2019,6,A
Company_203,Energy,35.2,90.7,42.9,2020,6,A
Company_203,Energy,38.0,93.5,45.1,2021,6,A
Company_203,Energy,38.6,93.1,42.6,2022,6,A
Company_203,Energy,42.3,91.4,44.1,2023,6,A
Company_203,Energy,44.7,89.4,42.3,2024,6,A
Company_203,Energy,43.7,92.3,42.9,2025,6,A
Company_204,Retail,14.8,45.7,13.9,2015,4,CCC
Company_204,Retail,16.4,41.2,13.8,2016,4,CCC
Company_204,Retail,15.4,42.7,14.3,2017,4,CCC
Company_204,Retail,16.0,44.8,15.8,2018,4,CCC
Company_204,Retail,16.9,45.5,14.0,2019,4,CCC
Company_204,Retail,15.4,44.1,11.1,2020,4,CCC
Company_204,Retail,12.0,44.7,11.5,2021,4,CCC
Company_204,Retail,12.0,44.2,14.9,2022,4,CCC
Company_204,Retail,14.7,46.4,14.2,2023,4,CCC
Company_204,Retail,17.6,48.0,15.3,2024,4,CCC
Company_204,Retail,20.7,46.6,15.5,2025,4,CCC
Company_205,Energy,49.0,12.3,34.3,2015,1,BB
Company_205,Energy,49.2,13.7,33.7,2016,1,BB
Company_205,Energy,48.8,11.4,35.1,2017,1,BB
Company_205,Energy,50.8,14.1,37.0,2018,1,BB
Company_205,Energy,49.9,18.4,36.6,2019,1,BB
Company_205,Energy,50.4,20.6,40.5,2020,1,BB
Company_205,Energy,53.2,20.1,44.7,2021,1,BB
Company_205,Energy,55.1,22.7,41.2,2022,1,BB
Company_205,Energy,53.4,24.5,43.1,2023,1,BBB
Company_205,Energy,57.9,25.8,44.3,2024,1,BBB
Company_205,Energy,58.4,23.8,42.4,2025,1,BBB
Company_206,Manufacturing,29.5,81.0,96.7,2015,5,AA
Company_206,Manufacturing,31.7,84.0,98.1,2016,5,AA
Company_206,Manufacturing,32.0,82.6,98.1,2017,5,AA
Company_206,Manufacturing,34.3,82.0,95.8,2018,5,AA
Company_206,Manufacturing,35.1,81.4,97.2,2019,5,AA
Company_206,Manufacturing,38.6,83.2,100.0,2020,5,AA
Company_206,Manufacturing,40.6,84.6,100.0,2021,5,AAA
Company_206,Manufacturing,40.6,86.9,98.7,2022,5,AAA
Company_206,Manufacturing,42.1,89.1,99.6,2023,5,AAA
Company_206,Manufacturing,40.8,89.6,100.0,2024,5,AAA
Company_206,Manufacturing,41.8,89.5,100.0,2025,5,AAA
Company_207,Consumer Goods,65.4,48.5,77.7,2015,5,AA
Company_207,Consumer Goods,68.8,48.2,79.2,2016,5,AA
Company_207,Consumer Goods,71.2,50.5,81.8,2017,5,AA
Company_207,Consumer Goods,72.0,51.0,80.7,2018,5,AA
Company_207,Consumer Goods,75.1,52.3,84.0,2019,5,AA
Company_207,Consumer Goods,78.2,53.1,84.2,2020,5,AA
Company_207,Consumer Goods,79.7,53.9,85.2,2021,5,AA
Company_207,Consumer Goods,83.4,55.3,84.3,2022,5,AA
Company_207,Consumer Goods,82.8,59.2,86.0,2023,5,AAA
Company_207,Consumer Goods,83.9,56.0,88.1,2024,5,AAA
Company_207,Consumer Goods,83.6,51.6,90.8,2025,5,AAA
Company_208,Manufacturing,53.2,20.7,9.1,2015,4,CCC
Company_208,Manufacturing,51.8,25.7,9.7,2016,4,CCC
Company_208,Manufacturing,53.1,26.4,5.7,2017,4,CCC
Company_208,Manufacturing,56.1,29.5,4.0,2018,4,CCC
Company_208,Manufacturing,57.3,29.7,7.0,2019,4,BB
Company_208,Manufacturing,63.1,31.4,8.2,2020,4,BB
Company_208,Manufacturing,63.9,32.6,8.6,2021,4,BB
Company_208,Manufacturing,65.3,35.1,6.3,2022,4,BB
Company_208,Manufacturing,64.3,36.1,9.0,2023,4,BB
Company_208,Manufacturing,61.4,33.8,10.2,2024,4,BB
Company_208,Manufacturing,59.9,37.2,11.7,2025,4,BB
Company_209,Consumer Goods,49.1,28.8,86.3,2015,5,A
Company_209,Consumer Goods,50.8,34.0,88.3,2016,5,A
Company_209,Consumer Goods,53.6,32.6,88.4,2017,5,A
Company_209,Consumer Goods,54.1,31.4,88.2,2018,5,A
Company_209,Consumer Goods,55.9,32.7,90.5,2019,5,A
Company_209,Consumer Goods,60.1,30.3,87.6,2020,5,A
Company_209,Consumer Goods,58.8,32.1,86.3,2021,5,A
Company_209,Consumer Goods,58.0,31.1,86.5,2022,5,A
Company_209,Consumer Goods,60.5,29.6,89.3,2023,5,A
Company_209,Consumer Goods,61.8,32.0,86.4,2024,5,AA
Company_209,Consumer Goods,65.2,32.1,84.0,2025,5,AA
Company_210,Retail,80.5,94.5,91.8,2015,6,AAA
Company_210,Retail,81.1,99.9,92.9,2016,6,AAA
Company_210,Retail,85.4,100.0,88.9,2017,6,AAA
Company_210,Retail,83.7,98.2,87.2,2018,6,AAA
Company_210,Retail,87.2,97.9,91.2,2019,6,AAA
Company_210,Retail,85.7,95.3,94.4,2020,6,AAA
Company_210,Retail,84.0,92.9,94.7,2021,6,AAA
Company_210,Retail,86.9,91.3,93.9,2022,6,AAA
Company_210,Retail,87.7,91.4,93.7,2023,6,AAA
Company_210,Retail,88.1,93.6,94.1,2024,6,AAA
Company_210,Retail,89.3,94.2,94.8,2025,6,AAA
Company_211,Consumer Goods,35.7,70.4,97.5,2015,6,AA
Company_211,Consumer Goods,35.9,75.1,95.7,2016,6,AA
Company_211,Consumer Goods,36.3,75.1,93.0,2017,6,AA
Company_211,Consumer Goods,38.2,72.6,92.2,2018,6,AA
Company_211,Consumer Goods,38.5,72.4,90.5,2019,6,AA
Company_211,Consumer Goods,36.7,70.6,91.3,2020,6,AA
Company_211,Consumer Goods,43.0,68.2,89.7,2021,6,AA
Company_211,Consumer Goods,42.0,66.1,86.8,2022,6,AA
Company_211,Consumer Goods,39.4,67.1,86.8,2023,6,AA
Company_211,Consumer Goods,40.9,69.2,91.8,2024,6,AA
Company_211,Consumer Goods,39.9,73.7,93.8,2025,6,AA
Company_212,Consumer Goods,37.1,27.1,83.4,2015,1,BBB
Company_212,Consumer Goods,43.0,28.3,80.2,2016,1,A
Company_212,Consumer Goods,46.3,27.8,75.7,2017,1,BBB
Company_212,Consumer Goods,48.7,25.9,77.9,2018,1,A
Company_212,Consumer Goods,48.6,28.0,79.3,2019,1,A
Company_212,Consumer Goods,48.7,26.3,79.1,2020,1,A
Company_212,Consumer Goods,49.5,26.9,76.8,2021,1,A
Company_212,Consumer Goods,49.0,29.4,79.1,2022,1,A
Company_212,Consumer Goods,52.4,32.9,78.7,2023,1,A
Company_212,Consumer Goods,49.5,32.9,78.7,2024,1,A
Company_212,Consumer Goods,48.9,34.5,80.6,2025,1,A
Company_213,Technology,99.8,43.0,74.1,2015,2,AA
Company_213,Technology,100.0,41.6,74.7,2016,2,AA
Company_213,Technology,100.0,44.0,76.1,2017,2,AA
Company_213,Technology,100.0,47.7,77.6,2018,2,AAA
Company_213,Technology,100.0,47.7,76.5,2019,2,AA
Company_213,Technology,100.0,49.9,78.2,2020,2,AAA
Company_213,Technology,100.0,50.5,78.2,2021,2,AAA
Company_213,Technology,100.0,45.4,75.9,2022,2,AA
Company_213,Technology,99.0,46.4,76.0,2023,2,AA
Company_213,Technology,100.0,48.1,77.1,2024,2,AAA
Company_213,Technology,98.9,51.0,78.0,2025,2,AAA
Company_214,Utilities,47.4,27.6,37.0,2015,1,BB
Company_214,Utilities,48.5,28.9,38.9,2016,1,BB
Company_214,Utilities,49.1,30.7,41.9,2017,1,BBB
Company_214,Utilities,47.9,34.4,42.8,2018,1,BBB
Company_214,Utilities,47.7,35.2,43.9,2019,1,BBB
Company_214,Utilities,50.2,33.4,40.6,2020,1,BBB
Company_214,Utilities,51.5,32.0,42.5,2021,1,BBB
Company_214,Utilities,52.5,30.6,42.1,2022,1,BBB
Company_214,Utilities,52.9,33.7,44.2,2023,1,BBB
Company_214,Utilities,52.6,35.4,43.8,2024,1,BBB
Company_214,Utilities,52.9,38.4,42.4,2025,1,BBB
Company_215,Utilities,73.4,86.6,95.6,2015,5,AAA
Company_215,Utilities,74.5,87.5,94.8,2016,5,AAA
Company_215,Utilities,75.4,92.5,98.6,2017,5,AAA
Company_215,Utilities,77.2,91.7,98.4,2018,5,AAA
Company_215,Utilities,73.0,92.1,98.4,2019,5,AAA
Company_215,Utilities,79.1,91.8,99.8,2020,5,AAA
Company_215,Utilities,81.0,92.3,100.0,2021,5,AAA
Company_215,Utilities,83.9,93.2,99.1,2022,5,AAA
Company_215,Utilities,82.3,95.1,100.0,2023,5,AAA
Company_215,Utilities,83.6,96.6,100.0,2024,5,AAA
Company_215,Utilities,85.7,92.3,96.2,2025,5,AAA
Company_216,Transportation,3.5,71.6,68.1,2015,1,BBB
Company_216,Transportation,5.6,73.6,67.7,2016,1,BBB
Company_216,Transportation,6.4,75.0,69.2,2017,1,A
Company_216,Transportation,7.9,77.0,73.0,2018,1,A
Company_216,Transportation,8.2,75.9,73.9,2019,1,A
Company_216,Transportation,7.8,78.3,75.1,2020,1,A
Company_216,Transportation,9.4,78.3,77.3,2021,1,A
Company_216,Transportation,9.5,76.5,79.0,2022,1,A
Company_216,Transportation,12.5,77.8,80.2,2023,1,A
Company_216,Transportation,12.9,77.6,78.8,2024,1,A
Company_216,Transportation,12.3,77.7,80.3,2025,1,A
Company_217,Manufacturing,55.7,71.2,67.9,2015,6,AA
Company_217,Manufacturing,55.2,71.2,65.9,2016,6,AA
Company_217,Manufacturing,52.7,71.3,69.0,2017,6,AA
Company_217,Manufacturing,55.4,72.1,69.8,2018,6,AA
Company_217,Manufacturing,57.8,70.3,70.0,2019,6,AA
Company_217,Manufacturing,56.9,71.4,70.5,2020,6,AA
Company_217,Manufacturing,59.6,71.7,69.6,2021,6,AA
Company_217,Manufacturing,60.7,73.9,69.5,2022,6,AA
Company_217,Manufacturing,59.1,78.0,73.8,2023,6,AA
Company_217,Manufacturing,59.8,75.8,72.4,2024,6,AA
Company_217,Manufacturing,62.5,78.7,72.8,2025,6,AA
Company_218,Utilities,51.9,29.3,41.2,2015,4,BBB
Company_218,Utilities,54.3,29.7,40.8,2016,4,BBB
Company_218,Utilities,52.9,32.8,39.0,2017,4,BBB
Company_218,Utilities,53.0,33.6,36.0,2018,4,BBB
Company_218,Utilities,55.0,35.1,34.4,2019,4,BBB
Company_218,Utilities,54.7,38.6,34.7,2020,4,BBB
Company_218,Utilities,58.8,37.9,36.4,2021,4,BBB
Company_218,Utilities,57.3,40.8,34.5,2022,4,BBB
Company_218,Utilities,61.0,40.6,33.1,2023,4,BBB
Company_218,Utilities,62.5,41.0,34.8,2024,4,BBB
Company_218,Utilities,66.1,41.3,37.6,2025,4,BBB
Company_219,Transportation,35.6,39.1,56.2,2015,4,BBB
Company_219,Transportation,38.9,37.6,57.4,2016,4,BBB
Company_219,Transportation,37.7,38.2,56.8,2017,4,BBB
Company_219,Transportation,38.1,38.1,55.3,2018,4,BBB
Company_219,Transportation,41.8,38.1,59.4,2019,4,BBB
Company_219,Transportation,40.6,41.1,59.7,2020,4,BBB
Company_219,Transportation,40.2,43.0,60.5,2021,4,BBB
Company_219,Transportation,41.1,42.4,57.6,2022,4,BBB
Company_219,Transportation,45.5,41.7,55.9,2023,4,BBB
Company_219,Transportation,44.9,44.5,59.7,2024,4,BBB
Company_219,Transportation,45.9,46.0,62.1,2025,4,A
Company_220,Transportation,61.0,48.0,63.4,2015,6,A
Company_220,Transportation,57.5,49.4,62.2,2016,6,A
Company_220,Transportation,58.8,48.5,61.5,2017,6,A
Company_220,Transportation,58.0,51.8,62.6,2018,6,A
Company_220,Transportation,58.5,53.7,59.8,2019,6,A
Company_220,Transportation,60.8,58.9,64.3,2020,6,AA
Company_220,Transportation,60.6,60.2,64.7,2021,6,AA
Company_220,Transportation,64.8,60.8,66.2,2022,6,AA
Company_220,Transportation,64.3,62.5,65.3,2023,6,AA
Company_220,Transportation,66.4,63.5,63.0,2024,6,AA
Company_220,Transportation,67.5,64.4,64.6,2025,6,AA
Company_221,Healthcare,95.9,24.0,4.3,2015,4,BBB
Company_221,Healthcare,96.3,22.5,4.7,2016,4,BBB
Company_221,Healthcare,94.6,22.6,4.7,2017,4,BBB
Company_221,Healthcare,93.1,22.1,6.9,2018,4,BBB
Company_221,Healthcare,91.9,23.6,5.9,2019,4,BBB
Company_221,Healthcare,92.7,26.2,3.5,2020,4,BBB
Company_221,Healthcare,92.2,28.2,3.1,2021,4,BBB
Company_221,Healthcare,92.2,28.5,2.2,2022,4,BBB
Company_221,Healthcare,90.5,31.6,9.2,2023,4,BBB
Company_221,Healthcare,92.3,31.8,7.8,2024,4,BBB
Company_221,Healthcare,90.8,34.0,8.9,2025,4,BBB
Company_222,Technology,90.2,14.3,32.3,2015,1,BBB
Company_222,Technology,91.9,15.9,34.1,2016,1,BBB
Company_222,Technology,94.1,17.2,30.5,2017,1,BBB
Company_222,Technology,95.9,17.1,33.9,2018,1,BBB
Company_222,Technology,97.7,15.7,33.2,2019,1,BBB
Company_222,Technology,95.2,17.2,33.8,2020,1,BBB
Company_222,Technology,93.8,18.3,36.6,2021,1,BBB
Company_222,Technology,93.4,21.4,38.0,2022,1,A
Company_222,Technology,92.7,20.4,34.3,2023,1,BBB
Company_222,Technology,95.3,23.1,34.8,2024,1,A
Company_222,Technology,97.7,20.5,37.2,2025,1,A
Company_223,Transportation,18.4,54.4,5.7,2015,3,CCC
Company_223,Transportation,20.6,56.6,8.5,2016,3,CCC
Company_223,Transportation,23.2,56.9,7.6,2017,3,CCC
Company_223,Transportation,23.4,59.9,5.9,2018,3,CCC
Company_223,Transportation,28.6,61.3,8.8,2019,3,BB
Company_223,Transportation,33.1,63.2,9.1,2020,3,BB
Company_223,Transportation,36.8,66.0,9.5,2021,3,BB
Company_223,Transportation,38.7,64.3,11.4,2022,3,BB
Company_223,Transportation,40.1,65.5,9.0,2023,3,BB
Company_223,Transportation,44.6,68.1,9.1,2024,3,BBB
Company_223,Transportation,43.3,67.7,9.0,2025,3,BBB
Company_224,Manufacturing,5.2,66.5,47.9,2015,2,BB
Company_224,Manufacturing,6.4,67.7,46.8,2016,2,BBB
Company_224,Manufacturing,7.3,69.9,44.5,2017,2,BBB
Company_224,Manufacturing,6.2,69.6,45.4,2018,2,BBB
Company_224,Manufacturing,8.7,72.5,47.6,2019,2,BBB
Company_224,Manufacturing,10.7,75.4,49.1,2020,2,BBB
Company_224,Manufacturing,12.0,77.7,48.8,2021,2,BBB
Company_224,Manufacturing,12.7,81.9,49.4,2022,2,BBB
Company_224,Manufacturing,13.3,80.8,49.4,2023,2,BBB
Company_224,Manufacturing,15.1,80.2,50.3,2024,2,BBB
Company_224,Manufacturing,20.3,80.6,49.8,2025,2,A
Company_225,Retail,75.6,78.1,91.2,2015,2,AAA
Company_225,Retail,77.4,81.2,89.8,2016,2,AAA
Company_225,Retail,77.6,84.1,87.3,2017,2,AAA
Company_225,Retail,80.8,82.9,86.6,2018,2,AAA
Company_225,Retail,83.4,81.4,87.5,2019,2,AAA
Company_225,Retail,87.2,79.0,88.4,2020,2,AAA
Company_225,Retail,89.3,79.6,91.3,2021,2,AAA
Company_225,Retail,86.6,78.5,88.9,2022,2,AAA
Company_225,Retail,84.9,76.8,87.4,2023,2,AAA
Company_225,Retail,85.7,78.8,85.5,2024,2,AAA
Company_225,Retail,85.3,81.3,85.5,2025,2,AAA
Company_226,Healthcare,57.8,4.9,10.1,2015,4,CCC
Company_226,Healthcare,59.1,3.0,9.4,2016,4,CCC
Company_226,Healthcare,59.4,0.9,13.4,2017,4,CCC
Company_226,Healthcare,61.0,2.0,16.1,2018,4,CCC
Company_226,Healthcare,60.3,2.4,16.1,2019,4,CCC
Company_226,Healthcare,61.5,3.6,17.0,2020,4,CCC
Company_226,Healthcare,64.3,5.9,15.4,2021,4,CCC
Company_226,Healthcare,65.7,3.4,19.5,2022,4,CCC
Company_226,Healthcare,67.5,3.0,16.1,2023,4,CCC
Company_226,Healthcare,68.7,4.7,16.5,2024,4,CCC
Company_226,Healthcare,69.3,3.5,16.1,2025,4,CCC
Company_227,Transportation,33.6,38.8,72.8,2015,1,BBB
Company_227,Transportation,29.8,39.1,72.3,2016,1,BBB
Company_227,Transportation,27.4,39.9,74.0,2017,1,BBB
Company_227,Transportation,25.6,40.3,75.6,2018,1,BBB
Company_227,Transportation,28.2,44.2,75.7,2019,1,BBB
Company_227,Transportation,31.4,44.8,76.4,2020,1,A
Company_227,Transportation,33.2,44.5,78.1,2021,1,A
Company_227,Transportation,34.0,42.7,77.2,2022,1,A
Company_227,Transportation,36.7,39.6,78.5,2023,1,A
Company_227,Transportation,36.3,44.7,78.6,2024,1,A
Company_227,Transportation,38.3,48.2,79.8,2025,1,A
Company_228,Finance,95.1,40.3,19.4,2015,0,A
Company_228,Finance,94.4,38.9,17.5,2016,0,A
Company_228,Finance,95.7,38.7,18.0,2017,0,A
Company_228,Finance,98.5,37.8,19.7,2018,0,A
Company_228,Finance,99.6,39.1,24.4,2019,0,A
Company_228,Finance,100.0,37.3,25.8,2020,0,A
Company_228,Finance,98.6,38.1,24.4,2021,0,A
Company_228,Finance,98.3,37.4,20.8,2022,0,A
Company_228,Finance,99.5,36.8,20.6,2023,0,A
Company_228,Finance,98.8,35.0,21.5,2024,0,A
Company_228,Finance,100.0,40.2,23.5,2025,0,A
Company_229,Finance,46.8,10.4,36.1,2015,0,BB
Company_229,Finance,47.9,10.6,35.0,2016,0,BB
Company_229,Finance,46.1,13.1,37.5,2017,0,BB
Company_229,Finance,47.7,14.6,38.2,2018,0,BB
Company_229,Finance,49.9,16.6,37.1,2019,0,BB
Company_229,Finance,50.0,16.3,36.6,2020,0,BB
Company_229,Finance,51.7,16.2,39.3,2021,0,BB
Company_229,Finance,54.7,20.0,41.1,2022,0,BB
Company_229,Finance,56.3,18.1,41.9,2023,0,BB
Company_229,Finance,52.7,20.2,37.7,2024,0,BB
Company_229,Finance,51.9,23.5,38.3,2025,0,BB
Company_230,Transportation,41.3,67.9,90.4,2015,2,AA
Company_230,Transportation,40.1,69.3,87.8,2016,2,AA
Company_230,Transportation,39.3,71.4,90.2,2017,2,AA
Company_230,Transportation,39.7,72.8,89.9,2018,2,AA
Company_230,Transportation,38.4,73.1,89.3,2019,2,AA
Company_230,Transportation,40.6,72.1,90.4,2020,2,AA
Company_230,Transportation,44.1,75.6,91.5,2021,2,AA
Company_230,Transportation,50.6,74.5,94.6,2022,2,AA
Company_230,Transportation,48.8,75.9,97.6,2023,2,AA
Company_230,Transportation,50.6,76.6,93.9,2024,2,AA
Company_230,Transportation,52.6,78.3,95.1,2025,2,AAA
Company_231,Technology,64.8,94.0,26.5,2015,2,AA
Company_231,Technology,66.2,97.4,29.6,2016,2,AA
Company_231,Technology,67.4,96.7,34.1,2017,2,AA
Company_231,Technology,69.7,100.0,34.5,2018,2,AA
Company_231,Technology,71.4,100.0,32.8,2019,2,AA
Company_231,Technology,72.3,100.0,35.6,2020,2,AA
Company_231,Technology,73.5,100.0,38.0,2021,2,AA
Company_231,Technology,73.4,99.9,39.4,2022,2,AA
Company_231,Technology,71.4,100.0,39.1,2023,2,AA
Company_231,Technology,75.1,100.0,39.9,2024,2,AA
Company_231,Technology,74.8,100.0,38.5,2025,2,AA
Company_232,Manufacturing,20.2,29.4,31.9,2015,1,CCC
Company_232,Manufacturing,18.5,31.9,32.7,2016,1,CCC
Company_232,Manufacturing,16.6,32.4,34.1,2017,1,CCC
Company_232,Manufacturing,17.1,34.3,36.1,2018,1,CCC
Company_232,Manufacturing,19.4,35.6,37.5,2019,1,BB
Company_232,Manufacturing,19.1,37.3,37.9,2020,1,BB
Company_232,Manufacturing,14.5,35.8,37.4,2021,1,CCC
Company_232,Manufacturing,17.0,36.8,37.8,2022,1,BB
Company_232,Manufacturing,17.9,33.3,37.3,2023,1,CCC
Company_232,Manufacturing,21.1,29.5,36.8,2024,1,CCC
Company_232,Manufacturing,21.1,33.2,38.1,2025,1,BB
Company_233,Transportation,36.7,64.9,55.7,2015,0,A
Company_233,Transportation,37.6,65.3,60.4,2016,0,A
Company_233,Transportation,39.3,64.2,61.6,2017,0,A
Company_233,Transportation,39.3,64.8,62.5,2018,0,A
Company_233,Transportation,37.3,67.3,62.9,2019,0,A
Company_233,Transportation,36.9,65.5,63.5,2020,0,A
Company_233,Transportation,38.2,64.9,63.7,2021,0,A
Company_233,Transportation,41.6,67.0,62.6,2022,0,A
Company_233,Transportation,39.8,65.9,66.4,2023,0,A
Company_233,Transportation,40.5,68.9,68.9,2024,0,A
Company_233,Transportation,43.7,69.5,68.0,2025,0,AA
Company_234,Utilities,21.2,25.2,45.6,2015,1,BB
Company_234,Utilities,26.0,24.0,45.9,2016,1,BB
Company_234,Utilities,27.2,22.2,48.0,2017,1,BB
Company_234,Utilities,29.0,25.3,50.5,2018,1,BB
Company_234,Utilities,30.8,27.6,50.5,2019,1,BB
Company_234,Utilities,30.0,27.7,53.2,2020,1,BB
Company_234,Utilities,29.6,25.8,54.5,2021,1,BB
Company_234,Utilities,29.4,25.2,58.5,2022,1,BB
Company_234,Utilities,28.1,25.3,58.7,2023,1,BB
Company_234,Utilities,28.3,22.2,58.9,2024,1,BB
Company_234,Utilities,31.5,24.2,59.3,2025,1,BB
Company_235,Healthcare,66.0,20.5,12.0,2015,4,BB
Company_235,Healthcare,64.8,21.8,12.8,2016,4,BB
Company_235,Healthcare,66.0,21.5,13.9,2017,4,BB
Company_235,Healthcare,65.6,22.7,14.0,2018,4,BB
Company_235,Healthcare,65.1,22.3,11.2,2019,4,BB
Company_235,Healthcare,69.4,23.0,7.8,2020,4,BB
Company_235,Healthcare,70.6,22.0,10.2,2021,4,BB
Company_235,Healthcare,69.2,26.6,5.8,2022,4,BB
Company_235,Healthcare,71.2,27.1,0.2,2023,4,BB
Company_235,Healthcare,71.9,27.5,4.5,2024,4,BB
Company_235,Healthcare,75.8,28.9,8.0,2025,4,BB
Company_236,Retail,62.9,47.9,91.3,2015,1,AA
Company_236,Retail,64.8,48.1,88.7,2016,1,AA
Company_236,Retail,66.6,48.1,92.9,2017,1,AA
Company_236,Retail,66.2,50.9,95.4,2018,1,AA
Company_236,Retail,68.7,50.5,95.1,2019,1,AA
Company_236,Retail,65.5,52.5,95.0,2020,1,AA
Company_236,Retail,67.8,50.3,97.2,2021,1,AA
Company_236,Retail,64.4,50.1,100.0,2022,1,AA
Company_236,Retail,68.9,53.5,98.6,2023,1,AA
Company_236,Retail,68.5,52.8,98.7,2024,1,AA
Company_236,Retail,70.8,52.9,100.0,2025,1,AA
Company_237,Finance,100.0,49.6,41.1,2015,1,AA
Company_237,Finance,98.5,49.0,40.7,2016,1,AA
Company_237,Finance,97.9,48.5,38.5,2017,1,AA
Company_237,Finance,99.9,51.9,40.7,2018,1,AA
Company_237,Finance,99.2,55.5,41.2,2019,1,AA
Company_237,Finance,100.0,55.1,38.8,2020,1,AA
Company_237,Finance,97.9,55.5,36.6,2021,1,AA
Company_237,Finance,98.3,55.4,38.9,2022,1,AA
Company_237,Finance,97.2,57.5,38.3,2023,1,AA
Company_237,Finance,96.7,57.5,36.9,2024,1,AA
Company_237,Finance,98.6,59.9,37.1,2025,1,AA
Company_238,Retail,75.3,18.7,7.2,2015,4,BB
Company_238,Retail,72.7,17.0,8.5,2016,4,BB
Company_238,Retail,74.7,18.3,8.6,2017,4,BB
Company_238,Retail,78.1,19.4,12.2,2018,4,BB
Company_238,Retail,81.7,21.1,13.6,2019,4,BB
Company_238,Retail,83.6,25.2,16.2,2020,4,BBB
Company_238,Retail,84.3,30.1,18.5,2021,4,BBB
Company_238,Retail,83.6,34.0,14.9,2022,4,BBB
Company_238,Retail,86.6,35.2,16.1,2023,4,BBB
Company_238,Retail,85.4,35.7,18.3,2024,4,BBB
Company_238,Retail,85.6,36.1,21.7,2025,4,BBB
Company_239,Manufacturing,9.6,55.5,78.5,2015,3,BBB
Company_239,Manufacturing,12.9,55.2,79.8,2016,3,BBB
Company_239,Manufacturing,13.3,57.5,78.6,2017,3,BBB
Company_239,Manufacturing,16.0,57.6,76.9,2018,3,A
Company_239,Manufacturing,17.4,58.9,77.1,2019,3,A
Company_239,Manufacturing,14.9,59.7,78.0,2020,3,A
Company_239,Manufacturing,14.8,60.3,78.5,2021,3,A
Company_239,Manufacturing,15.1,56.2,75.8,2022,3,BBB
Company_239,Manufacturing,9.0,59.6,76.3,2023,3,BBB
Company_239,Manufacturing,9.6,60.2,77.2,2024,3,BBB
Company_239,Manufacturing,12.1,58.3,76.1,2025,3,BBB
Company_240,Transportation,36.2,51.7,57.9,2015,6,BBB
Company_240,Transportation,36.5,49.2,57.9,2016,6,BBB
Company_240,Transportation,38.6,47.9,57.2,2017,6,BBB
Company_240,Transportation,38.9,45.2,58.9,2018,6,BBB
Company_240,Transportation,42.4,46.3,58.4,2019,6,BBB
Company_240,Transportation,40.7,47.9,59.6,2020,6,BBB
Company_240,Transportation,41.0,45.4,58.1,2021,6,BBB
Company_240,Transportation,45.2,46.1,58.2,2022,6,BBB
Company_240,Transportation,43.8,48.6,59.4,2023,6,A
Company_240,Transportation,43.6,47.5,56.3,2024,6,BBB
Company_240,Transportation,47.2,45.0,59.1,2025,6,A
Company_241,Finance,89.8,77.3,74.4,2015,1,AAA
Company_241,Finance,89.0,77.2,77.2,2016,1,AAA
Company_241,Finance,90.0,77.8,77.0,2017,1,AAA
Company_241,Finance,91.2,79.3,79.6,2018,1,AAA
Company_241,Finance,94.8,75.2,80.3,2019,1,AAA
Company_241,Finance,96.5,80.4,80.2,2020,1,AAA
Company_241,Finance,95.6,83.9,77.9,2021,1,AAA
Company_241,Finance,98.1,83.1,74.7,2022,1,AAA
Company_241,Finance,100.0,85.0,72.5,2023,1,AAA
